Node,Max_RRC
V06H01XSC,228
V06H02X,257
V06H02XSC,368
V06H03XSC,123
V06HX,515
V06I02X,194
V06IX,225
V06P03X,110
V06PX,1166
V06VX,1255
V07CX,394
V07DX,1359
V07E02X,217
V07EX,357
V07FX,756
V07HX,1893
V07I02X,113
V07IX,860
V07J03X,95
V07JX,1529
V07P02X,575
V07P03X,511
V07P04X,55
V07PX,1069
V07V02X,75
V07VX,323
V08C01N,49
V08CX,913
V08D03X,101
V08DX,1633
V08EX,1058
V08FX,965
V08HX,898
V08JX,1198
V09C01N,67
V09CX,1379
V09EX,2227
V09F00X,1026
V09IX,891
V09L02X,48
V09LX,451
V10B02X,369
V10BX,601
V10C02X,236
V10CX,764
V10D02X,285
V10DX,575
V11B01XSC,201
V11B02XSC,160
V11B03XSC,189
V11B04XSC,541
V11B05XSC,212
V11BX,657
V11C03X,37
V11CX,652
V11D03X,191
V11DX,1501
V11EX,1478
V11FX,1128
V11H01XSC,299
V11H02X,679
V11HX,885
V12C02X,324
V12CX,1238
V12D03X,156
V12DX,1344
V12EX,661
V12F02X,343
V12FX,1420
V12JX,332
V12P02X,260
V12PX,1012
V13C03X,88
V13CX,1236
V13D03X,34
V13DX,665
V13E02X,615
V13E03X,1193
V13E04X,792
V13E50XMA,463
V13EX,1623
V13FX,204
V14C02X,164
V14C50XMA,96
V14CX,976
V14D03X,139
V14DX,1653
V14E01XSC,394
V14E02XSC,268
V14E03XSC,324
V14EX,369
V14FX,314
V15CX,1282
V15D01XMA,1520
V15EX,1559
V16C01XSC,192
V16CX,1443
V16D03X,51
V16DX,565
V16E02X,306
V16EX,830
V16FX,819
V17C02X,164
V17CX,675
V17D02X,96
V17D03X,31
V17DX,568
V17E03X,79
V17EX,1474
V18EX,1081
V18FX,919
V19CX,294
V19D03X,46
V19DX,864
V19EX,422
V19FX,1014
V20C03X,198
V20CX,1239
V20D03X,548
V20DX,2353
V20E50XMA,173
V20EX,2676
V20IX,1727
V20J02X,357
V20J50XMA,964
V20JX,614
V20V02X,196
V20VX,1248
V21C03X,175
V21CX,2793
V21EX,1919
V21FX,1438
V21V02X,291
V21V03X,143
V21VX,1674
V22C03X,147
V22CX,2280
V22D03X,42
V22DX,572
V22E50XMA,146
V22EX,1979
V22FX,534
V22I02X,159
V22IX,783
V22JX,1051
V23BX,1054
V23CX,743
V23D03X,62
V23DX,674
V23E03X,108
V23EX,1913
V23FX,1248
V23H01XSC,139
V23H02XSC,102
V23H03XSC,296
V23HX,738
V23IX,397
V24CX,1090
V24D03X,23
V24DX,780
V24E50XMA,168
V24EX,1641
V24FX,1640
V24HX,765
V24V02X,131
V24VX,413
V25C02X,136
V25C03X,20
V25CX,587
V25D03X,49
V25DX,1125
V25EX,776
V25FX,349
V25H10X,149
V25H11X,197
V25H12X,143
V25H50XMA,1881
V25V02X,306
V25VX,1365
V26C00X,392
V26C02X,112
V26DX,610
V26E50XMA,165
V26EX,2333
V26F01XMA,1110
V26HX,636
V27C03X,195
V27CX,1175
V27D03X,62
V27DX,1231
V27E03X,320
V27EX,2178
V28C03X,132
V28CX,1425
V28D03X,132
V28DX,1780
V28E00X,878
V28E02X,284
V28F01XMA,826
V29C01XMA,756
V29DX,1016
V29E02X,275
V29EX,1133
V29F01XMA,1826
V29F50XMA,236
V29I01XMA,655
V30C03X,229
V30CX,1953
V30D03X,199
V30D04X,145
V30D1X,279
V30D2X,1124
V30E02X,104
V30EX,371
V30HX,1235
V30J50XMA,128
V30JX,1748
V30VX,551
V31C03X,57
V31CX,832
V31D03X,38
V31DX,769
V31E02X,172
V31EX,317
V31L02X,294
V31LX,360
V32CX,454
V32DX,629
V32E03X,89
V32EX,1794
V32L03X,26
V32LX,1416
V33APX,445
V33AQ02X,119
V33AQX,373
V33D50XMA,146
V33DX,1257
V33EX,1703
V34C01XMA,1009
V34EX,586
V34F01N,83
V34FX,1664
V34H01XSC,333
V34H02X,646
V34H02XSC,508
V34H03X,105
V34H03XSC,182
V34H04XSC,96
V34HX,1537
V35C50XMA,741
V35D03X,388
V35DX,1064
V35E03X,262
V35EX,3279
V35FX,1648
V35H02X,327
V35HX,522
V35I10X,245
V35IX,2248
V35JX,838
V36D03X,99
V36DX,1025
V36EX,848
V36I01XMA,647
V37E03X,229
V37EX,2131
V38CX,465
V38E03XMA,38
V38EX,1353
V39C03X,81
V39CX,875
V40C03X,57
V40CX,1201
V40D03X,83
V40DX,1036
V40EX,2057
V40IX,1383
V40JX,605
V40P02X,140
V40PX,473
V41C01XSC,48
V41CX,963
V41D03X,225
V41DX,2023
V41EX,1337
V41I03X,184
V41IX,2273
V41JX,870
V41Y02X,406
V41YX,842
V42C03X,72
V42CX,1050
V42E02X,173
V42EX,252
V42FX,330
V42I02X,782
V42I50XMA,15
V42IX,497
V42JX,960
V43C03X,185
V43CX,1784
V43D03X,95
V43DP03X,29
V43DPX,622
V43DX,1270
V43F02X,308
V43FX,424
V43IX,998
V44CX,622
V44DX,847
V44E50XMA,1881
V45CX,1070
V45D03X,312
V45DX,1959
V45EX,1211
V45I02X,451
V45IX,591
V46C02X,489
V46CX,807
V46D03X,163
V46DX,1247
V47A50XMA,110
V47AX,619
V47B02X,292
V47BX,535
V47C02X,279
V47CX,822
V47DX,922
V47E02X,715
V47EX,181
V47F01N,51
V47F02X,586
V47FX,876
V48A01XSC,142
V48A02XSC,106
V48A03XSC,252
V48A10X,202
V48AX,410
V48CX,1515
V48DX,2233
V48E03X,208
V48EX,1999
V48FX,810
V49BX,1119
V49CX,1165
V49D02X,493
V49D50XMA,1078
V49DX,402
V49E02X,216
V49EX,1507
V49FX,1351
V49L02X,222
V49LX,674
V50B01XSC,304
V50B02XSC,161
V50B03X,322
V50BX,3622
V50CX,1299
V50D02X,486
V50DX,1521
V50E02X,1005
V50EX,1278
V50F02X,195
V50FX,421
V50LX,701
V51BX,269
V51C03X,234
V51CX,2372
V51D02X,229
V51DX,918
V51E02X,328
V51EX,630
V52B01XSC,258
V52B02XSC,345
V52BX,592
V52C03X,62
V52CX,958
V52D03X,138
V52DX,981
V52E03X,283
V52EX,2047
V52J02X,146
V52JX,106
V52LX,646
V52M00X,472
V53C03X,50
V53CX,1145
V53D02X,67
V53D03X,11
V53DX,150
V53E03X,307
V53EX,2713
V53I10X,241
V53I11X,120
V53I12X,293
V53IX,508
V53V02X,338
V53VX,1524
V54BX,638
V54C03X,62
V54CX,1183
V54D03X,107
V54DX,1490
V54E02X,80
V54EX,696
V54F02X,185
V54FX,563
V54I01N,140
V54I01XSC,418
V54I02XSC,201
V54I10X,310
V54I11X,48
V54IX,1858
V55C01N,61
V55CX,1146
V55D03X,53
V55DX,747
V55F02X,191
V55FX,630
V55J02X,346
V55JX,1360
V55L02X,307
V55L03X,17
V55LX,721
V55VX,1373
V56C01XMA,707
V56D01XSC,438
V56D02XSC,392
V56D03X,44
V56DX,1168
V56EX,1597
V56FX,838
V56J50XMA,47
V56JX,2024
V56V02X,386
V56VX,879
V57C03X,96
V57CX,1082
V57D03X,264
V57DX,2239
V57EX,444
V57H02X,348
V57HX,1459
V57I50XMA,185
V57IX,1924
V58B01XMA,688
V58CX,520
V58D03X,322
V58DX,2144
V58EX,843
V59C01XMA,1130
V59EX,1534
V60CX,582
V60D01XSC,238
V60D02XSC,124
V60D03X,225
V60DX,2743
V60E02X,417
V60E04X,679
V60EX,846
V60I02X,403
V60IX,817
V60V02X,234
V60VX,541
V61B50XMA,108
V61BX,1550
V61CX,988
V61D01XSC,186
V61D02X,339
V61DX,627
V61E02X,49
V61EX,194
V61J03X,179
V61JX,1575
V62C03X,13
V62CX,416
V62D02X,578
V62D03X,92
V62D2X,2088
V62DX,421
V62EX,2737
V62IX,1554
V62JX,1054
V63CX,1265
V63D01XSC,636
V63D03X,133
V63DX,1405
V63EX,721
V63GX,1155
V63HX,919
V63IX,486
V63J03X,99
V63JX,1676
V64CX,694
V64D03X,123
V64DX,1968
V64EX,576
V64F50XMA,271
V64FX,3091
V65D02X,1225
V65D03X,193
V65DX,1338
V65E03X,43
V65EX,829
V65I02X,115
V65IX,288
V65J02X,280
V65JX,242
V66A01XSC,290
V66A02XSC,136
V66AX,486
V66CX,828
V66DX,759
V66E50XMA,109
V66EX,1669
V66FX,434
V67CX,198
V67D02X,615
V67DX,462
V67EX,1208
V68CX,1117
V68DX,651
V68EX,1479
V69CX,1185
V69DX,409
V69E03X,326
V69EX,3141
V70C03X,251
V70CX,2618
V70DX,1300
V70E03X,312
V70EX,2238
V70L02X,85
V70LX,679
V71BX,1685
V71CX,1281
V71DX,957
V71FX,738
V72B02X,936
V72B03X,106
V72BX,1259
V72CX,2267
V72D02X,259
V72DX,867
V72E02X,344
V72EX,1076
V72L02X,252
V72LX,682
V73B03XSC,236
V73B04XSC,236
V73BX,838
V73C03X,108
V73CX,2155
V73E50XMA,117
V73EX,2115
V73F02X,953
V73F03X,862
V73FX,1674
V73IX,757
V74C02X,354
V74CX,847
V74D03X,21
V74DX,682
V74E03X,436
V74EX,3793
V74F02X,279
V74FX,1734
V74VX,1766
V75B03X,55
V75BX,1104
V75CX,749
V75D03X,372
V75DX,2609
V75E01XSC,319
V75E02XSC,505
V75E03X,204
V75EX,1464
V75F03X,148
V75FX,2133
V75K50XMA,34
V75KX,991
V75L02X,178
V75LX,184
V76C03X,257
V76CX,1898
V76FX,519
V76HX,1206
V76I01XSC,144
V76I02X,269
V76IX,800
V77C01XMA,1173
V77D10X,250
V77D50XMA,219
V77DX,1233
V77E50XMA,257
V77EA01XMA,142
V77EX,2922
V77I02X,407
V77IX,713
V77JX,807
V78D03X,303
V78DX,2399
V78E03X,118
V78EX,1622
V78I50XMA,36
V78IX,1407
V79B10X,164
V79B11X,208
V79B12X,106
V79BX,677
V79CX,824
V79D03X,31
V79DX,875
V79EX,1353
V79FX,674
V79IX,1058
V80CX,612
V80DX,1670
V80E03X,500
V80EX,2471
V80PX,242
V81CX,123
V81D03X,89
V81DX,1409
V81E02X,194
V81EX,722
V82D03X,18
V82DX,389
V82E02X,155
V82EX,1145
V83DX,814
V83E03X,101
V83EX,1355
V84E02X,795
V84EX,1561
V85C03X,294
V85CX,1424
V85D03X,332
V85DX,1898
V86CX,1470
V86EX,1042
V87C03X,145
V87CX,1206
V87D03X,119
V87DX,1848
V87EX,784
V88C03X,287
V88CX,3192
V88D50XMA,50
V88DX,1178
V88EX,439
V88GX,1042
V89C01XMA,1043
V89D50XMA,280
V89DX,1954
V89E03X,306
V89EX,2669
V90D03X,96
V90DX,1239
V90E01N,23
V90EX,688
V91C03X,69
V91CX,1170
V91D03X,64
V91DX,735
V91EX,1704
V92C01XMA,1203
V92D03X,171
V92DX,1187
V92E02X,125
V92EX,344
V93C03X,276
V93CX,4274
V93DX,971
V93EX,890
V94C03X,292
V94CX,1833
V94E02X,1244
V94EX,1526
V95C01XMA,1407
V95E01N,63
V95EX,1938
V96C03X,269
V96CX,2007
V96D03X,92
V96DX,1208
V96E03X,91
V96EX,1380
V97C03X,120
V97CX,1602
V97D03X,277
V97DX,2323
V97EX,1044
V98C02X,256
V98CX,1821
V98D03X,95
V98DX,1577
V98E03X,293
V98EX,2346
V99C02X,400
V99C50XMA,61
V99CX,1265
V99D03X,64
V99DX,969
V99H02X,21
V99H50XMA,9
V99HX,200
V9TESX,5
VA2X,3
VAB02X,85
VABX,67
VAC01N,41
VAC02X,698
VACX,796
VBCA03X,755
VBCA04X,162
VBCA1X,700
VBCA2X,768
VBD01XSC,309
VBD02X,848
VBD02XSC,175
VBDD01XSC,412
VBDD02X,342
VBDD03X,227
VBDD04X,1078
VBDDX,1404
VBDX,1904
VBEX,1520
VBWR02X,683
VBWRX,890
VCAA02X,2140
VCAAX,863
VCBC01XMA,72
VCCA02X,70
VCCAX,56
VCCB01XSC,144
VCCB02X,245
VCCBX,620
VCCC02X,160
VCCCX,90
VCCFX,162
VCCH02X,162
VCCHX,160
VCCKX,176
VCCL02X,162
VCCLX,321
VCCM50XMA,573
VCCN02XMA,110
VCCNX,81
VCCP02X,137
VCCPX,91
VCCQX,146
VCCRX,147
VCHLX,112
VCHRX,307
VCHV02X,114
VCHVX,396
VCOMX,231
VCRDX,585
VCSEX,150
VCSM01XMA,170
VD003X,270
VD0X,1984
VDE03X,57
VDEX,1143
VDHX,900
VDN01N,75
VDNX,1401
VDS02X,129
VDSX,56
VEB02X,196
VEBX,1145
VEI01N,77
VEIX,1698
VF0X,655
VFC02X,142
VFC03X,4
VFCX,302
VFDC02X,173
VFDCX,371
VFDD02X,80
VFDDX,544
VFDR02X,125
VFDRX,109
VFFS02X,155
VFFSX,414
VFG02X,386
VFGL02X,66
VFGLX,102
VFGX,129
VFPVX,436
VFPX,139
VFRLX,53
VFRPX,284
VFSJ02X,162
VFSJ03X,27
VFSJX,839
VFT02X,261
VFTLX,232
VFTX,132
VHF03X,132
VHF10X,188
VHFE01XMA,94
VHFT01XMA,67
VHFX,1701
VI01NL01,56
VI02NL01,52
VI0ANL1,349
VI0BNL1,227
VI0CNL1,276
VI0ENL01,119
VI0ENL02,387
VI0FNL1,7
VI0GNL1,256
VI0INL00,249
VI0LNL01,244
VI0MNL1,293
VI0QNL01,82
VI0RNL01,48
VI33NL2,307
VI90NL1,748
VIANL1,805
VIANL11,187
VIANL12,502
VIANL2,555
VIANL5,513
VIANL6,467
VIANL7,1835
VIANL8,2483
VIANL9,289
VIBC01XIB,9
VIBC02XIB,55
VIBC03XIB,12
VIBC04XIB,6
VIBC05XIB,42
VIBC06XIB,12
VIBC07XIB,5
VIBC08XIB,78
VIBC09XIB,15
VIBC10XIB,9
VIBC11XIB,13
VIBC12XIB,3
VIBC13XIB,2
VIBCNL1,26
VIBGH1XIB,88
VIBWNL01,256
VICBNL1,59
VICCNL1,307
VICCNL2,475
VICLNL1,1725
VICMNL1,527
VICRNL01,85
VICVNL01,116
VIDSNL01,88
VIDTNL01,380
VIDTNL02,1038
VIEGNL1,134
VIERNL01,191
VIETNL1,445
VIFMNL1,62
VIHCNL01,61
VIHDNL1,279
VIJPNL1,275
VIKGNL1,102
VILCNL1,234
VILCNL2,407
VILMNL00,695
VIMAS01XIB,23
VIMBC01XIB,56
VIMHS01XIB,26
VIMMF01XIB,20
VIMMNL1,527
VIMNNL1,159
VIMTNL1,447
VINSNL01,340
VIOPNL01,43
VIPANL01,104
VIPCNL1,78
VIPCNL2,63
VIPCNL3,164
VIPLNL01,55
VIPMNL01,370
VIRBNL1,984
VIRC02XIB,171
VIRCNL01,219
VIRINL01,73
VIRONL1,119
VIRRNL1,206
VIRT01XIB,62
VIS1NL01,42
VIS2NL01,115
VIS4NL01,23
VIS6NL01,9
VIS7NL01,41
VIS8NL01,46
VISBK01XIB,47
VISF11XIB,19
VISHN01XIB,34
VISPNL1,159
VISSNL01,181
VIST01XIB,295
VIST02XIB,183
VITDNL1,104
VIVANL01,177
VIVCNL02,158
VIVCNL03,601
VIVCNL04,57
VIVRNL01,189
VIWCNL1,36
VIWMNL1,266
VIWSNL1,175
VIWWNL01,57
VIYNL01,803
VIYNL02,444
VIYNL03,1183
VIYNL04,144
VIYNL05,162
VIYNL06,86
VIYNL07,250
VIYNL08,65
VIYR01XSC,609
VIYR02XSC,1528
VJHHX,81
VKA02X,382
VKAX,538
VKB02X,206
VKBA02X,107
VKBAX,60
VKBX,355
VKC02X,163
VKC03X,6
VKCA01XMA,113
VKCB50XMA,156
VKCC01XMA,1063
VKCD03X,7
VKCDX,461
VKCF02X,96
VKCFX,82
VKCLX,62
VKCR02X,143
VKCRX,161
VKCT02X,111
VKCTX,122
VKCX,170
VKE02X,170
VKEX,102
VKF01XSC,118
VKFH02X,148
VKFHX,143
VKFV50XMA,234
VKFX,604
VKG02X,48
VKGD02X,129
VKGDX,446
VKGX,77
VKI02X,414
VKI50XMA,863
VKIX,399
VKK02X,280
VKKX,416
VKMDX,167
VKMM02X,124
VKMMX,104
VKMR02X,265
VKMRX,171
VKN02X,181
VKND02X,75
VKNDX,333
VKNE50XMA,83
VKNX,312
VKPS02X,457
VKPSX,361
VKRCW01XMA,241
VKRCW02XMA,519
VKRH02X,355
VKRHX,181
VKRSX,542
VKS02X,100
VKSMX,110
VKSP02X,379
VKSPX,443
VKSSX,162
VKSX,60
VKT02X,239
VKTX,386
VLS02X,450
VLSX,623
VMW02X,180
VMWX,555
VN01C01XSC,48
VN01C02X,145
VN01C02XSC,254
VN01CX,332
VN01D03X,143
VN01DX,1544
VN02FX,179
VN02HX,994
VN03D03X,341
VN03DX,2589
VN03E02X,240
VN03EX,1916
VN04E02X,183
VN04EX,1505
VN05I02X,159
VN05IX,745
VN06D03X,51
VN06D10X,256
VN06DX,1323
VN06IX,2383
VN07DX,2061
VN07I02X,167
VN07IX,855
VN08D03X,74
VN08DX,1083
VN10DX,516
VN10E02X,209
VN10EX,1662
VN11EX,1243
VN12D03X,64
VN12DX,1229
VN12EX,624
VN20E02X,143
VN20EX,468
VN20F02X,269
VN20FX,527
VN21DX,813
VN22D03X,18
VN22DX,501
VN22EX,1000
VN23A02X,347
VN23AX,933
VN23E03X,331
VN23EX,2368
VN23FX,735
VN24D03X,32
VN24DX,1123
VN25D03X,29
VN25DX,510
VN25EX,2375
VN26D03X,32
VN26DX,726
VN30DX,587
VN30P02X,43
VN30PX,486
VN31D03X,36
VN31DX,714
VN32E02X,1742
VN32EX,1269
VN33EX,2061
VN34EX,1332
VN34L02X,211
VN34LX,1009
VN35E01N,118
VN35EX,1587
VN35F03X,87
VN35FX,1500
VN35HX,860
VN35LX,349
VN36D03X,54
VN36DX,1041
VN37D03X,16
VN37DX,676
VN40E02X,516
VN40EX,811
VN40J02X,415
VN40J50XMA,26
VN40JX,755
VN40PX,1210
VN41D02X,586
VN41DX,1389
VN41EX,887
VN41I02X,265
VN41IX,643
VN42D03X,122
VN42DX,1728
VN43D01N,22
VN43DX,747
VN43E50XMA,34
VN43EX,913
VN44DX,785
VN45E50XMA,235
VN45EX,1730
VN46D02X,137
VN46DX,838
VN47DX,1702
VN48E03X,68
VN48EX,1202
VN49E03X,643
VN49EX,3975
VN51E02X,551
VN51EX,1535
VN52E01N,125
VN52EX,2059
VN52H50XMA,293
VN52HX,2052
VN53BX,473
VN53EX,2078
VN54EX,746
VN54JX,224
VN55D03X,54
VN55DX,807
VN56D02X,148
VN56D03X,16
VN56DX,345
VN56EX,2038
VN56H03X,468
VN56HX,2440
VN57D04X,51
VN57D1X,292
VN57D2X,635
VN57P03X,269
VN57PX,2464
VN60D02X,297
VN60DX,1304
VN60H02X,356
VN60HX,1022
VN61D03X,571
VN61DX,3054
VN62D50XMA,218
VN62DX,1595
VN62EX,1055
VN62H02X,107
VN62HX,568
VN64DX,1506
VN64JX,1374
VN65D03X,837
VN65DX,4383
VN65EX,1451
VN66D03X,216
VN66DX,1392
VN67LX,1115
VN68E02X,204
VN68EX,661
VN70D50XMA,1054
VN71EX,1057
VN72E02X,511
VN72EX,1977
VN72F02X,249
VN72FX,612
VN73BX,1201
VN74E03X,236
VN74EX,3416
VN75E03X,272
VN75E10X,439
VN75EX,2960
VN76EX,1002
VN76J02X,211
VN76JX,398
VN76KX,927
VN77DX,1269
VN77E02X,474
VN77EX,1165
VN79DX,737
VN79EX,1876
VN81D03X,91
VN81D1X,2620
VN83D03X,227
VN83DX,1813
VN86D03X,55
VN86DX,1496
VN88D03X,174
VN88DX,1770
VN89D03X,312
VN89DX,3174
VN90D03X,213
VN90DX,4470
VN91D03X,94
VN91DX,1136
VN93D03X,114
VN93DX,1089
VN94D1X,2252
VN95D03X,127
VN95DX,1221
VN96DX,737
VN97D03X,55
VN97DX,746
VN98D03X,327
VN98DX,2838
VN99D03X,129
VN99DX,1048
VN99E50XMA,149
VN99EX,1829
VOAHX,506
VOAM03X,33
VOAMX,555
VOAP02X,268
VOAPX,168
VOAR02X,151
VOARX,442
VOASX,303
VOAX,1465
VOBB50XMA,400
VOBEX,188
VOBH02X,206
VOBH03X,32
VOBHX,740
VOBK03X,92
VOBKX,1374
VOBL02X,114
VOBLX,206
VOC01XMA,750
VOCCX,1568
VOCL01XMA,266
VOCMX,162
VOCN01XMA,72
VODA02X,212
VODA03X,21
VODAX,501
VODX,1120
VOF02X,233
VOFX,178
VOG02X,302
VOGHX,223
VOGLX,1662
VOGMX,42
VOGR00X,618
VOGT00X,448
VOGX,1072
VOHG00X,442
VOID02X,199
VOID03X,80
VOIDX,1476
VOIX,317
VOK02X,115
VOKD03X,104
VOKDX,1526
VOKGX,1142
VOKL02X,262
VOKLX,310
VOKO00X,293
VOKO02X,29
VOKSX,396
VOKWX,171
VOKX,149
VOL02X,167
VOLH00X,95
VOLH02X,89
VOLL02X,77
VOLLX,110
VOLSX,320
VOLT00X,765
VOLX,220
VOM02X,86
VOMB02X,189
VOMBX,961
VOME01XMA,610
VOMHX,931
VOML02X,206
VOMLX,200
VOMPX,52
VOMX,41
VON02X,180
VONG02X,131
VONGX,823
VONK02X,448
VONKX,1676
VONL03X,33
VONLX,588
VOO02X,157
VOOCX,435
VOOF02X,131
VOOFX,280
VOOKX,1315
VOOL02X,119
VOOLX,458
VOOMX,724
VOOT00X,200
VOOT02X,38
VOOX,189
VOPA02X,88
VOPAX,895
VOPN02X,127
VOPN03X,44
VOPNX,902
VOPPX,1479
VOPR02X,128
VOPRX,266
VOPS02X,81
VOPSX,1277
VOPTX,75
VOPX,579
VOQ02X,102
VOQX,221
VOR03X,191
VORL03X,53
VORLX,722
VORS01XMA,790
VORX,2465
VORY50XMA,228
VOS50XMA,529
VOSA02X,120
VOSAX,107
VOSD02X,120
VOSDX,245
VOSK03X,25
VOSKX,851
VOSLX,1094
VOSMX,579
VOSOX,440
VOSP50XMA,1017
VOSS02X,313
VOSSX,451
VOST02X,73
VOSTX,455
VOSWX,132
VOT02X,241
VOTUX,868
VOTX,461
VOVDX,1205
VOVG03X,94
VOVGX,1381
VOVM02X,106
VOVMX,381
VOVVX,499
VOVX,448
VOWCX,780
VOWIX,257
VOWK02X,79
VOWKX,889
VOWR03X,11
VOWRX,570
VOWS02X,130
VOWSX,451
VOWX,2025
VOX02X,108
VOXX,395
VOY02X,192
VOYX,311
VPALX,245
VPAX,220
VPBEX,88
VPBLX,198
VPBMX,129
VPBV02X,87
VPBVX,115
VPBX,90
VPC02X,398
VPC03X,142
VPCA01XMA,94
VPCCX,55
VPCD01XMA,89
VPCL02X,70
VPCLX,181
VPCM02X,277
VPCMX,290
VPCP01XMA,108
VPCX,1397
VPD02X,205
VPDKX,97
VPDM02X,233
VPDMX,287
VPDT02X,76
VPDTX,137
VPDX,109
VPENX,80
VPEX,161
VPF02X,147
VPFB02X,86
VPFBX,182
VPFJ02X,109
VPFJX,137
VPFL02X,58
VPFLX,76
VPFX,120
VPG02X,270
VPGGX,127
VPGSX,462
VPGT01XMA,115
VPGVX,143
VPGW02X,207
VPGW03X,86
VPGWX,908
VPGX,322
VPH02X,98
VPHH02X,296
VPHH03X,8
VPHHX,350
VPHO02X,146
VPHOX,234
VPHTX,825
VPHX,49
VPHXX,143
VPHZX,84
VPJK01XMA,107
VPJT50XMA,108
VPKD01XMA,56
VPKM02X,130
VPKMX,261
VPLA02X,76
VPLAX,59
VPMH02X,126
VPMHX,93
VPML02X,100
VPMLX,80
VPMT02XMA,22
VPMTX,97
VPMX,164
VPN01XMA,1039
VPNAX,271
VPNH02X,22
VPNHX,83
VPPE01XMA,93
VPPG03X,67
VPPGH02X,89
VPPGHX,560
VPPGX,821
VPPM02X,232
VPPM03X,3
VPPMX,348
VPQ02X,252
VPQP50XMA,224
VPQX,538
VPRA02X,388
VPRAX,633
VPRBX,1893
VPRC02X,78
VPRCX,90
VPRDX,200
VPRRX,184
VPSD02X,50
VPSDX,369
VPSE01XMA,124
VPSK01XMA,83
VPSLX,269
VPSM02X,169
VPSM03X,190
VPSMX,287
VPSS01XMA,81
VPSVX,135
VPSX,163
VPTE02X,146
VPTE03X,11
VPTEX,419
VPUN02X,109
VPUN03X,5
VPUNX,195
VPV02X,216
VPVX,360
VPW02X,331
VPWN02X,72
VPWNX,70
VPWRX,167
VPWVX,381
VPWX,704
VQ002X,642
VQ003X,31
VQ0X,901
VR07VX,487
VR12D03X,56
VR12DX,822
VR13D03X,33
VR13DX,471
VR18DX,93
VR19DX,49
VR25DX,365
VR27DX,234
VR31D03X,46
VR31DX,821
VR41CX,783
VR43D03X,120
VR43DX,1030
VR56V02X,158
VR56VX,509
VR57V02X,119
VR57VX,539
VR61V02X,58
VR61VX,351
VR62VX,222
VR75DX,84
VR95DX,68
VRG02X,309
VRGX,535
VRS02X,704
VRSX,732
VRY02X,139
VRYX,292
VSC02X,423
VSCX,351
VSDX,434
VSG02X,279
VSGD50XMA,360
VSGX,287
VSPH02X,39
VSPH03X,144
VSPHX,92
VSPR02X,333
VSPRX,337
VSRC02X,190
VSRCX,121
VSSP02X,132
VSSPX,97
VSTC50XMA,169
VTX02X,511
VTXX,294
VWAMX,1661
VWB02X,433
VWBLX,460
VWBR02X,273
VWBRX,250
VWBWX,403
VWBX,444
VWCC02X,527
VWCCX,372
VWCT02X,49
VWCTX,92
VWCV02X,65
VWCVX,198
VWDS01XMA,535
VWEE02X,48
VWEEX,364
VWFCX,267
VWGA01XMA,555
VWGB02X,764
VWGBX,2079
VWGH00X,182
VWGH02X,174
VWGLX,275
VWGR02X,104
VWGRX,111
VWM02X,977
VWMX,2074
VWNLX,1206
VWP02X,185
VWPX,318
VWQS02X,235
VWQSX,367
VWS02X,229
VWSX,851
VWT02X,355
VWTX,656
VWUVX,1292
VWVC50XMA,50
VWVCX,1063
VWVL02X,556
VWVLX,1636
VWVN02X,151
VWVNX,733
VWWW50XMA,2520
VWWX02X,305
VWWXX,514
VWXYX,186
W01A01X,885
W01A05X,460
W01A1X,652
W01N01X,722
W02A01X,1408
W02A05X,677
W02A1X,592
W03L01X,533
W03LA00X,898
W03LA01X,108
W04AA01XMA,1363
W04AA50XMA,370
W04AB01X,1248
W04AB05X,303
W04AB1X,988
W05A01X,508
W05A05X,191
W05A1X,69
W05AA01X,907
W05AA05X,489
W05AA1X,467
W05P7X,156
W06A01X,1220
W06A05X,362
W06A1X,544
W06B01XMA,926
W06B50XMA,138
W06N01X,126
W06NX,767
W06R01X,878
W06R50XMA,171
W07AK01X,561
W07AK05X,111
W07AS01X,837
W07AS05X,246
W07B01X,1409
W07B05X,234
W07B1X,670
W07BM01XMA,536
W07BM50XMA,64
W07N01X,77
W07N4X,268
W07NA00X,307
W07T7X,409
W07X01X,252
W08A01X,879
W08A05X,324
W08A1X,460
W08NJ01X,210
W08NX,707
W09A01X,787
W09A05X,195
W09AY01XMA,471
W09AY50XMA,139
W09B01X,689
W09B05X,94
W09L01X,478
W09N7X,328
W10A01X,1376
W10A05X,494
W10A1X,551
W10B01XMA,1282
W10B50XMA,214
W10BE01XMA,1090
W10BE50XMA,311
W10M01X,1252
W10M05X,325
W11A01X,679
W11A05X,173
W11A1X,656
W11T7X,504
W11Z01X,1535
W12A01X,532
W12A05X,219
W12A1X,275
W12AA01X,414
W12AA1X,330
W12AA50XMA,133
W12B01XMA,1132
W12B50XMA,123
W12N01X,94
W12N7X,169
W12U7X,153
W20A01X,1005
W20A05X,723
W20A1X,479
W20L01X,1190
W20N01X,208
W20NX,690
W21A01X,261
W21A05X,156
W21A1X,58
W21AA01X,710
W21AA05X,201
W21AA1X,392
W21AB01X,669
W21AB1X,231
W21AC01X,961
W21AC05X,78
W21L01X,229
W21L4X,806
W21LA01X,332
W21LJX,824
W21N01X,428
W22A01X,577
W22A05X,218
W22A1X,222
W22AA01XMA,1601
W22AA50XMA,253
W22L01X,226
W22L10X,243
W22LX,371
W22O01X,453
W22R01X,499
W22RA00X,476
W23AA01X,594
